imdbId,Imdb Link,Title,IMDB Score,Genre,Poster
113610,http://www.imdb.com/title/tt113610,"The Last Klezmer: Leopold Kozlowski, His Life and Music (1994)",8.6,Documentary|Music,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk2NjAwNTM1Ml5BMl5BanBnXkFtZTcwNDEwNDkyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
93199,http://www.imdb.com/title/tt93199,A Hungarian Fairy Tale (1987),6.6,Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0NjE0Nzg3NF5BMl5BanBnXkFtZTcwMjA4MzkxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
106810,http://www.imdb.com/title/tt106810,En compagnie d'Antonin Artaud (1993),7.1,Biography|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM2MjE5MTQ5MF5BMl5BanBnXkFtZTcwOTMzNzcyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
111180,http://www.imdb.com/title/tt111180,Sibak (1994),5.7,Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQxMzMxNzcwN15BMl5BanBnXkFtZTcwNjE3NDYxMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
111237,http://www.imdb.com/title/tt111237,Somebody to Love (1994),5.2,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU5MzMwMjE0Nl5BMl5BanBnXkFtZTgwNzA4ODk1MDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
72362,http://www.imdb.com/title/tt72362,A Very Natural Thing (1974),6.7,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxMTA4NjA0Nl5BMl5BanBnXkFtZTcwOTUzODIyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
103207,http://www.imdb.com/title/tt103207,The Old Lady Who Walked in the Sea (1991),6.5,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc3NzY0MjY5N15BMl5BanBnXkFtZTYwNTU2MTk4._V1_UX182_CR0,0,182,268_AL_.jpg"
116040,http://www.imdb.com/title/tt116040,Daylight (1996),5.8,Action|Adventure|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BOGE5MDkxYzktODU4OS00Yjc4LTk5MjktYzlkY2RjMGVlNjU0XkEyXkFqcGdeQXVyNDc2NjEyMw@@._V1_UY268_CR0,0,182,268_AL_.jpg"
116365,http://www.imdb.com/title/tt116365,The Frighteners (1996),7.1,Comedy|Fantasy|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BNGZlN2Q2NmYtODdjNi00NjJlLWI5NzYtN2Y5NjIzYWUxOWU5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR5,0,182,268_AL_.jpg"
116905,http://www.imdb.com/title/tt116905,Lone Star (1996),7.6,Crime|Drama|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2NjUwODY0Nl5BMl5BanBnXkFtZTcwMjYyODcxMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
116493,http://www.imdb.com/title/tt116493,Harriet the Spy (1996),5.9,Comedy|Drama|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5NzUzODA5MV5BMl5BanBnXkFtZTcwOTAwNTAzMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
117333,http://www.imdb.com/title/tt117333,Phenomenon (1996),6.4,Drama|Fantasy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAwMDA2NzEyMl5BMl5BanBnXkFtZTgwNTA2MjgxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
118113,http://www.imdb.com/title/tt118113,Walking and Talking (1996),6.8,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzMyMzY0MzAyMl5BMl5BanBnXkFtZTcwMDc4MTYyMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg"
117628,http://www.imdb.com/title/tt117628,She's the One (1996),6.0,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI1MDA1MjM0OV5BMl5BanBnXkFtZTcwMjE0MDYxMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
117913,http://www.imdb.com/title/tt117913,A Time to Kill (1996),7.4,Crime|Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BOWExZTg4ZWYtOTQxMi00YWZkLTkxYzgtOTg1MTUxNzNiNDcxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
115530,http://www.imdb.com/title/tt115530,American Buffalo (1996),5.7,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYyOTA2MjY3OF5BMl5BanBnXkFtZTcwODMwODQ2NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
114266,http://www.imdb.com/title/tt114266,Les rendez-vous de Paris (1995),7.6,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkwOTE0MTA1NF5BMl5BanBnXkFtZTcwMDk2MTQyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
115493,http://www.imdb.com/title/tt115493,Alaska (1996),5.7,Adventure|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzk5OTNiMTQtNjliMi00MzFlLTkzNDYtZjc1MGZiOGJhZWNkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
116756,http://www.imdb.com/title/tt116756,Kazaam (1996),2.8,Comedy|Family|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU4NjAwMjg0MF5BMl5BanBnXkFtZTcwODgwNDMyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
109356,http://www.imdb.com/title/tt109356,Bí_ví_s vadíçsz (1994),6.7,Drama|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwMjYwODk1MV5BMl5BanBnXkFtZTcwOTE1ODAyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
112568,http://www.imdb.com/title/tt112568,A Boy Called Hate (1995),5.1,Crime|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4NDg5MzUxNV5BMl5BanBnXkFtZTgwMTgxMzgwMzE@._V1_UY268_CR3,0,182,268_AL_.jpg"
114170,http://www.imdb.com/title/tt114170,Power 98 (1996),4.6,Action|Mystery|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA1NDAxMzQxMjBeQTJeQWpwZ15BbWU3MDM0NTkwMjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
117999,http://www.imdb.com/title/tt117999,Two Deaths (1995),6.7,Drama|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjkxMjAwNzM3M15BMl5BanBnXkFtZTcwMDAwNDEyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
118073,http://www.imdb.com/title/tt118073,A Very Brady Sequel (1996),5.6,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BYWU3YzYxZTgtMmRmOC00ZDE2LWEyMjAtNTQ4NTExNzE0NDYyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
108220,http://www.imdb.com/title/tt108220,Stefano Quantestorie (1993),6.8,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI1OTkyOTE5N15BMl5BanBnXkFtZTcwNTgyNDQzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
49521,http://www.imdb.com/title/tt49521,Death in the Garden (1956),6.9,Adventure|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMzOTMwOTE5OV5BMl5BanBnXkFtZTcwNTc2OTY1Mw@@._V1_UY268_CR9,0,182,268_AL_.jpg"
112746,http://www.imdb.com/title/tt112746,The Crude Oasis (1995),5.2,Drama|Romance|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIyNzY5NjIzMl5BMl5BanBnXkFtZTcwODMwMTYyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
104403,http://www.imdb.com/title/tt104403,Hedd Wyn (1992),7.2,Drama|Romance|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI1ODU3NjI4M15BMl5BanBnXkFtZTcwNjA3ODcxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
61495,http://www.imdb.com/title/tt61495,La collectionneuse (1967),7.6,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY0MTg5OTkzN15BMl5BanBnXkFtZTcwODg0MDcxMQ@@._V1_UY268_CR5,0,182,268_AL_.jpg"
110246,http://www.imdb.com/title/tt110246,Kaspar Hauser (1993),7.0,Drama|History|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAxMDU3NTcxNF5BMl5BanBnXkFtZTYwMDY0Nzg4._V1_UY268_CR2,0,182,268_AL_.jpg"
116164,http://www.imdb.com/title/tt116164,Echte Kerle (1996),7.0,Comedy|Crime|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzk0MTY3OTk5MF5BMl5BanBnXkFtZTcwMjQyMTQyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
112716,http://www.imdb.com/title/tt112716,The Convent (1995),5.9,Drama|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2NzE0NTc0NF5BMl5BanBnXkFtZTcwNDMzMjUxMQ@@._V1_UY268_CR5,0,182,268_AL_.jpg"
115472,http://www.imdb.com/title/tt115472,The Adventures of Pinocchio (1996),5.3,Adventure|Drama|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg4ODU3NjQwNl5BMl5BanBnXkFtZTYwODU0NzI5._V1_UX182_CR0,0,182,268_AL_.jpg"
116707,http://www.imdb.com/title/tt116707,Joe's Apartment (1996),5.4,Comedy|Fantasy|Musical,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcyNzYzMjcwMl5BMl5BanBnXkFtZTcwODYzNDUxMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
116313,http://www.imdb.com/title/tt116313,The First Wives Club (1996),6.2,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzAwZTA3Y2UtMWVlMi00ZmNiLTkzZjAtYjA2YzBhMGMyYzQ2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
114550,http://www.imdb.com/title/tt114550,Stonewall (1995),6.8,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUxMDk3NDU3N15BMl5BanBnXkFtZTcwNzc3OTIyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
117438,http://www.imdb.com/title/tt117438,Ransom (1996),6.6,Crime|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BZTc0ZjNkYTktMmJmOS00OTJlLTg1NWUtMzQ5ZGMxM2NhY2M0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR10,0,182,268_AL_.jpg"
117332,http://www.imdb.com/title/tt117332,Phat Beach (1996),3.9,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk4ODMxMzQzOF5BMl5BanBnXkFtZTYwMDk4NTU5._V1_UY268_CR5,0,182,268_AL_.jpg"
116353,http://www.imdb.com/title/tt116353,Foxfire (1996),6.1,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI1ODEzNjA3MF5BMl5BanBnXkFtZTcwODYxNjYxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
115857,http://www.imdb.com/title/tt115857,Chain Reaction (1996),5.6,Action|Drama|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU5NTQ2NTUzOF5BMl5BanBnXkFtZTcwMDg1OTgxMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
117008,http://www.imdb.com/title/tt117008,Matilda (1996),6.8,Comedy|Family|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BZTA4MmI5YzgtOTU1Yy00NGVjLTgyMGQtNjNlMDY2YWVlZmYyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
116191,http://www.imdb.com/title/tt116191,Emma (1996),6.8,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BN2E1YTUzZDAtODQ2YS00MWNjLWEzMzAtZjgwY2M3ZTcwOTJhXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UY268_CR0,0,182,268_AL_.jpg"
115986,http://www.imdb.com/title/tt115986,The Crow: City of Angels (1996),4.5,Action|Fantasy|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BYWNmZDU4MmYtYzE3NS00MjJiLTkxYjItMWJmNTUyYjMxZDY5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
116571,http://www.imdb.com/title/tt116571,House Arrest (1996),5.7,Comedy|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BYThkMGNhOTUtNmY0NS00MDBhLWIyNjktYzZhYzE2MWJlMDlhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
53459,http://www.imdb.com/title/tt53459,Les yeux sans visage (1960),7.8,Drama|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTA2Njg4MDE5MV5BMl5BanBnXkFtZTgwNDQ2NjgyMjE@._V1_UY268_CR7,0,182,268_AL_.jpg"
117826,http://www.imdb.com/title/tt117826,Bordello of Blood (1996),5.3,Comedy|Fantasy|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMWZmMDIwMjAtMDc3MC00YTAxLWIyNWQtYzljNTQzYTIyYWZmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
113695,http://www.imdb.com/title/tt113695,Lotto Land (1995),6.9,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ5MzE3NzA4NF5BMl5BanBnXkFtZTYwMzIxODg4._V1_UX182_CR0,0,182,268_AL_.jpg"
111424,http://www.imdb.com/title/tt111424,Tian guo ni zi (1994),7.2,Crime|Drama|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BYWNlYWU5ZjctNjcwYS00YmYzLWI0Y2ItM2E3MzAyZDgwODUyXkEyXkFqcGdeQXVyMjg0MTI5NzQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
113080,http://www.imdb.com/title/tt113080,Flirt (1995),6.3,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTU0MzI5NjI2N15BMl5BanBnXkFtZTcwODIzMzMzMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
115680,http://www.imdb.com/title/tt115680,The Big Squeeze (1996),5.2,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAxMDUwMjQ3OV5BMl5BanBnXkFtZTcwMTI0ODAyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
117718,http://www.imdb.com/title/tt117718,The Spitfire Grill (1996),6.9,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE5NjU2NjgyM15BMl5BanBnXkFtZTcwMTgzNjUyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
116225,http://www.imdb.com/title/tt116225,Escape from L.A. (1996),5.7,Action|Adventure|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BOWUzNTRmNTQtNWMwZS00MTg4LThhMDUtYmQ5OGQ5MmNmYzNmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
112767,http://www.imdb.com/title/tt112767,Cyclo (1995),7.4,Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2ODY3OTA2OF5BMl5BanBnXkFtZTcwNjgxMjAwMQ@@._V1_UY268_CR9,0,182,268_AL_.jpg"
115632,http://www.imdb.com/title/tt115632,Basquiat (1996),6.9,Biography|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY4NDY1NzkxN15BMl5BanBnXkFtZTYwMDkwMzE5._V1_UY268_CR2,0,182,268_AL_.jpg"
104109,http://www.imdb.com/title/tt104109,Dingo (1991),7.0,Drama|Music,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkxNjM4NjcxM15BMl5BanBnXkFtZTcwNTMzMzMzMQ@@._V1_UY268_CR7,0,182,268_AL_.jpg"
51980,http://www.imdb.com/title/tt51980,The Ballad of Narayama (1958),8.0,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjJhN2ZmYTctOTFlZS00NGIxLThkMjYtZDRiZTUyY2NkZGY4XkEyXkFqcGdeQXVyMzQ1MTM3NjY@._V1_UY268_CR4,0,182,268_AL_.jpg"
100840,http://www.imdb.com/title/tt100840,Un week-end sur deux (1990),6.1,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTk2MDQ3MjU2OF5BMl5BanBnXkFtZTcwNzYzNzgxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
107575,http://www.imdb.com/title/tt107575,Mille bolle blu (1993),6.7,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzYxNzgyODE1NF5BMl5BanBnXkFtZTcwMTgyODYxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
42054,http://www.imdb.com/title/tt42054,Wuya yu maque (1949),7.3,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0ODgzNzQ5Ml5BMl5BanBnXkFtZTcwNDMwMTE0MQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
68646,http://www.imdb.com/title/tt68646,The Godfather (1972),9.2,Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BZTRmNjQ1ZDYtNDgzMy00OGE0LWE4N2YtNTkzNWQ5ZDhlNGJmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY268_CR3,0,182,268_AL_.jpg"
109255,http://www.imdb.com/title/tt109255,Maybe... Maybe Not (1994),6.6,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0MzYwMDY5OV5BMl5BanBnXkFtZTYwNDc3Mjk5._V1_UY268_CR1,0,182,268_AL_.jpg"
104558,http://www.imdb.com/title/tt104558,Police Story 3: Supercop (1992),6.9,Action|Comedy|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BODI0NjUwODg5MF5BMl5BanBnXkFtZTcwOTIyMzYxMg@@._V1_UY268_CR9,0,182,268_AL_.jpg"
116985,http://www.imdb.com/title/tt116985,Manny & Lo (1996),6.7,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQxODk1NjM4M15BMl5BanBnXkFtZTcwOTI0NzQyMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg"
114474,http://www.imdb.com/title/tt114474,Small Faces (1996),7.1,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM4NTMzODI3MV5BMl5BanBnXkFtZTcwMjIxNjIyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
115736,http://www.imdb.com/title/tt115736,Bound (1996),7.4,Crime|Romance|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjcwN2RhYWYtOWY1NC00M2JkLTllYWItYzZhOTg4NjZmMDcwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
115836,http://www.imdb.com/title/tt115836,Carpool (1996),4.9,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjQ4ZDI4M2UtNmY4OS00YjgxLWFkMjMtZDgzMjg3NThkMzBlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
101692,http://www.imdb.com/title/tt101692,Death in Brunswick (1990),6.6,Comedy|Crime|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5OTk1Nzg3MF5BMl5BanBnXkFtZTcwNTE5OTUxMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
119214,http://www.imdb.com/title/tt119214,Gone Fishin' (1997),4.7,Comedy|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk0NDI0OTc4M15BMl5BanBnXkFtZTcwMzYxNjUyMQ@@._V1_UY268_CR5,0,182,268_AL_.jpg"
109066,http://www.imdb.com/title/tt109066,Vive L'Amour (1994),7.4,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjQzMzA5NjQwMF5BMl5BanBnXkFtZTgwNzE1MzU2MzE@._V1_UY268_CR22,0,182,268_AL_.jpg"
75169,http://www.imdb.com/title/tt75169,Shadow of Angels (1976),7.0,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTkxOTdiY2ItZTAzNy00YjAzLWIzYTktMTUyYzE2MDFlNGIyXkEyXkFqcGdeQXVyMDM1MzIyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
113542,http://www.imdb.com/title/tt113542,Killer: A Journal of Murder (1995),6.4,Biography|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1OTcxMTYzN15BMl5BanBnXkFtZTcwMjYwNDAyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
116418,http://www.imdb.com/title/tt116418,Girls Town (1996),6.2,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkyMDMxMDcwN15BMl5BanBnXkFtZTcwMDc3MTgxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
112607,http://www.imdb.com/title/tt112607,Bye-Bye (1995),7.2,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA3MTk1NjA2NV5BMl5BanBnXkFtZTcwMTAxNDAzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
120004,http://www.imdb.com/title/tt120004,The Relic (1997),5.7,Horror|Mystery|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjQyMWQ0MWItY2QxZi00NjQ5LTk3OGQtZjU4NTljMjY1ZWJmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
116654,http://www.imdb.com/title/tt116654,The Island of Dr. Moreau (1996),4.4,Horror|Sci-Fi|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjQxNmM5ODItMGM3Yi00N2VlLTkwNTEtNDZkNzUyYzA3MmIxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
116311,http://www.imdb.com/title/tt116311,First Kid (1996),5.1,Family|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzE1NDMyODA2NF5BMl5BanBnXkFtZTcwNzM3NDYxMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
117965,http://www.imdb.com/title/tt117965,The Trigger Effect (1996),5.7,Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4MTE2MTg5OV5BMl5BanBnXkFtZTcwOTc3NjcxMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
114592,http://www.imdb.com/title/tt114592,Sweet Nothing (1995),6.0,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTE5OTYzNzM4NF5BMl5BanBnXkFtZTcwNjk1NjEyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
115725,http://www.imdb.com/title/tt115725,Bogus (1996),5.3,Comedy|Family|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQzNjg2ODMzNV5BMl5BanBnXkFtZTcwNzI0OTQyMQ@@._V1_UY268_CR20,0,182,268_AL_.jpg"
115783,http://www.imdb.com/title/tt115783,Bulletproof (1996),5.8,Action|Comedy|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUyOTQ5NzQwM15BMl5BanBnXkFtZTcwNTQzMjgxMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
120271,http://www.imdb.com/title/tt120271,Talk of Angels (1998),6.2,Drama|Romance|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI1MTI5NTk4OF5BMl5BanBnXkFtZTcwNTI4NDUyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
109001,http://www.imdb.com/title/tt109001,1-900 (1994),6.3,Romance|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk0Mzk2OTM1MV5BMl5BanBnXkFtZTcwOTU4MDEzMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
94822,http://www.imdb.com/title/tt94822,Baton Rouge (1988),6.5,Crime|Mystery|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzAwNWJhOTktY2YzOC00ZTVmLTg2NDktMTJhMGE5MWM4MWIxXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UY268_CR1,0,182,268_AL_.jpg"
113253,http://www.imdb.com/title/tt113253,Halloween: The Curse of Michael Myers (1995),5.0,Horror|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzQ3MjgzMWMtMjJhMy00MmVjLTllMzMtMWVjMmMxNTIzNWQ0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
117991,http://www.imdb.com/title/tt117991,Twelfth Night or What You Will (1996),7.3,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI5NDk2ODMwMl5BMl5BanBnXkFtZTcwNzM1MDEzMQ@@._V1_UY268_CR6,0,182,268_AL_.jpg"
117093,http://www.imdb.com/title/tt117093,Mother Night (1996),7.2,Drama|Romance|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDA0OGI4ODctMzRkOC00NzI0LWEyZmYtODU1NmM5MzYxOWYwXkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_UX182_CR0,0,182,268_AL_.jpg"
24252,http://www.imdb.com/title/tt24252,Liebelei (1933),7.7,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjA3NDQ2MDQ3OV5BMl5BanBnXkFtZTgwNjk2OTgzMjE@._V1_UY268_CR3,0,182,268_AL_.jpg"
105729,http://www.imdb.com/title/tt105729,Venice/Venice (1992),6.2,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY3OTE5ODA0NV5BMl5BanBnXkFtZTcwNDE2NDMyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
111019,http://www.imdb.com/title/tt111019,Wild Reeds (1994),7.6,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjM5NmE1ZDEtNTFmNi00M2I4LWFiODUtZGJlMzIzZmZiMzM1XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UY268_CR9,0,182,268_AL_.jpg"
35896,http://www.imdb.com/title/tt35896,For Whom the Bell Tolls (1943),7.0,Adventure|Drama|History,"https://images-na.ssl-images-amazon.com/images/M/MV5BM2U0MDQwMjctOGI2Yy00NjIyLWI4NjEtMjY3MDQxZDEwZGY2XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
32904,http://www.imdb.com/title/tt32904,The Philadelphia Story (1940),8.0,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA2NzYzMjE3MF5BMl5BanBnXkFtZTgwNDExMDY0MzE@._V1_UX182_CR0,0,182,268_AL_.jpg"
